"('face', 0.9940395951271057, (282.68829345703125, 362.3128356933594, 79.63549041748047, 95.63060760498047))","('map', 0.9491816163063049, (1176.3243408203125, 250.24110412597656, 177.43394470214844, 225.07504272460938))","('dice', 0.8235903382301331, (545.5962524414062, 132.45233154296875, 70.43266296386719, 115.88002014160156))","('key', 0.4142164885997772, (840.51953125, 160.03829956054688, 130.13192749023438, 70.30194854736328))","('ball', 0.3656200170516968, (215.9245147705078, 626.56982421875, 88.73143005371094, 83.75101470947266))"
"('face', 0.9925015568733215, (278.8515625, 357.8203430175781, 77.16651916503906, 92.43096923828125))","('map', 0.9762563705444336, (1174.942626953125, 249.366455078125, 178.3895263671875, 224.85533142089844))","('dice', 0.7239255309104919, (544.9443969726562, 132.13876342773438, 69.51020050048828, 119.93850708007812))","('ball', 0.34692704677581787, (214.15567016601562, 624.8911743164062, 74.67523193359375, 68.59268188476562))","('key', 0.3156050741672516, (830.851318359375, 159.74972534179688, 141.79241943359375, 68.37228393554688))"
"('face', 0.9871211647987366, (272.7174987792969, 357.26727294921875, 79.32501983642578, 95.16045379638672))","('map', 0.9851217865943909, (1171.153076171875, 249.09434509277344, 182.57534790039062, 220.18348693847656))","('dice', 0.7974487543106079, (530.0183715820312, 132.40626525878906, 66.50546264648438, 115.13272857666016))","('key', 0.5335626006126404, (826.1522216796875, 159.0262908935547, 138.84637451171875, 69.3812026977539))","('ball', 0.33462223410606384, (210.41786193847656, 625.0438232421875, 71.76408386230469, 68.14202117919922))"
"('face', 0.9840265512466431, (261.85723876953125, 357.3197326660156, 77.48745727539062, 90.63524627685547))","('map', 0.9807519316673279, (1165.3282470703125, 249.86410522460938, 181.46438598632812, 215.8193359375))","('dice', 0.9378458261489868, (521.401611328125, 131.57925415039062, 66.57044219970703, 116.26258087158203))","('key', 0.5169892907142639, (816.1001586914062, 159.26145935058594, 134.50881958007812, 70.14764404296875))"
"('map', 0.9676935076713562, (1150.7222900390625, 249.1974334716797, 189.70932006835938, 216.61114501953125))","('face', 0.8867720365524292, (248.91299438476562, 356.4197082519531, 72.73943328857422, 95.94486236572266))","('dice', 0.8568597435951233, (507.0259094238281, 131.3855438232422, 66.5379409790039, 115.95076751708984))","('key', 0.41344863176345825, (804.5174560546875, 158.6264190673828, 129.08770751953125, 67.92306518554688))"
"('face', 0.9964900016784668, (226.98255920410156, 363.1481018066406, 77.63894653320312, 94.45232391357422))","('map', 0.9785763621330261, (1133.0465087890625, 248.26988220214844, 189.06201171875, 215.24050903320312))","('dice', 0.5989173650741577, (498.26409912109375, 132.17681884765625, 66.2138442993164, 117.7623519897461))","('ball', 0.5390304923057556, (165.47573852539062, 626.010986328125, 71.05366516113281, 65.43560791015625))"
"('face', 0.9877044558525085, (206.94638061523438, 363.369873046875, 71.6117172241211, 93.85503387451172))","('map', 0.9568413496017456, (1116.442138671875, 247.60208129882812, 189.47787475585938, 215.39822387695312))","('dice', 0.8302915692329407, (466.8148498535156, 132.7323455810547, 65.95570373535156, 112.1640625))","('key', 0.33350735902786255, (761.9632568359375, 160.03363037109375, 133.07162475585938, 67.82363891601562))"
"('face', 0.9887843728065491, (192.77203369140625, 364.1651611328125, 71.34994506835938, 90.20890045166016))","('map', 0.9635583162307739, (1100.883056640625, 248.028564453125, 196.7374267578125, 226.2871856689453))","('dice', 0.6209276914596558, (453.52777099609375, 134.32423400878906, 66.34329223632812, 113.6803207397461))"
"('face', 0.9922645092010498, (172.41168212890625, 364.1135559082031, 74.44622802734375, 91.12752532958984))","('map', 0.9741676449775696, (1088.4486083984375, 249.2937774658203, 199.9331817626953, 220.99127197265625))","('dice', 0.6979756951332092, (428.6553955078125, 133.86106872558594, 64.36495208740234, 114.89405059814453))","('ball', 0.47859522700309753, (117.30043029785156, 626.1527099609375, 70.29876708984375, 66.36878204345703))"
"('face', 0.9789470434188843, (157.86453247070312, 363.321044921875, 69.52717590332031, 95.22726440429688))","('map', 0.970026969909668, (1069.6953125, 253.17454528808594, 201.30459594726562, 211.07737731933594))","('dice', 0.8095222115516663, (410.7687683105469, 134.0126190185547, 63.584022521972656, 113.15422058105469))","('ball', 0.43788808584213257, (114.05506134033203, 627.15380859375, 63.949180603027344, 64.56283569335938))","('key', 0.39070528745651245, (709.7857666015625, 169.0547637939453, 133.44577026367188, 66.43067169189453))"
"('map', 0.9737480282783508, (1057.570068359375, 250.57662963867188, 196.2576904296875, 210.45989990234375))","('face', 0.7423334717750549, (146.00448608398438, 363.03021240234375, 68.93560791015625, 95.57809448242188))","('dice', 0.6602943539619446, (403.8072204589844, 133.34913635253906, 65.9879150390625, 113.98603057861328))","('ball', 0.3647910952568054, (87.66973876953125, 625.0967407226562, 64.75830841064453, 60.903419494628906))","('key', 0.3138550817966461, (697.2793579101562, 169.3734893798828, 127.95811462402344, 68.02263641357422))"
"('map', 0.9835107922554016, (1044.8096923828125, 250.4779815673828, 193.54547119140625, 218.57669067382812))","('face', 0.9765630960464478, (136.2410125732422, 356.8792419433594, 69.73116302490234, 92.80636596679688))","('dice', 0.5914152264595032, (397.8822326660156, 132.05740356445312, 63.64614486694336, 119.0632553100586))","('ball', 0.3381235599517822, (78.01264953613281, 624.6731567382812, 61.48431396484375, 66.01326751708984))","('key', 0.3221617043018341, (676.1441650390625, 159.90228271484375, 138.3219451904297, 65.62467956542969))"
"('face', 0.9595949649810791, (127.5583724975586, 356.0547790527344, 69.45931243896484, 93.70942687988281))","('map', 0.9530150294303894, (1028.182861328125, 251.68487548828125, 188.18702697753906, 216.50540161132812))","('dice', 0.7655029892921448, (372.4786682128906, 131.20921325683594, 64.83810424804688, 114.37628936767578))","('ball', 0.5117786526679993, (72.62894439697266, 624.9310913085938, 62.70463562011719, 71.22069549560547))","('key', 0.4473908543586731, (667.3125610351562, 160.2314910888672, 136.02792358398438, 67.74089813232422))"
"('map', 0.9837524890899658, (1021.0147705078125, 248.33404541015625, 190.0802001953125, 223.43255615234375))","('face', 0.957103967666626, (119.00775909423828, 354.2619323730469, 70.74285888671875, 91.56938171386719))","('dice', 0.8471999168395996, (364.2097473144531, 131.1673126220703, 61.20790100097656, 114.86601257324219))","('ball', 0.6893351078033447, (68.6694107055664, 623.0536499023438, 63.20415115356445, 67.13472747802734))","('key', 0.5315929651260376, (658.4209594726562, 159.8975372314453, 132.7471466064453, 68.77407836914062))"
"('map', 0.9792486429214478, (1011.59228515625, 250.71942138671875, 194.5403289794922, 226.618896484375))","('face', 0.9291635155677795, (110.5924072265625, 354.3984375, 68.8346939086914, 91.48001098632812))","('dice', 0.8472357392311096, (357.2255859375, 130.85894775390625, 61.44746398925781, 116.47565460205078))","('ball', 0.6992953419685364, (62.941837310791016, 621.1585083007812, 62.75823974609375, 66.57975769042969))","('key', 0.3455396592617035, (650.1486206054688, 160.10780334472656, 130.3544921875, 71.32192993164062))"
"('map', 0.9864659905433655, (1005.967529296875, 250.7244415283203, 189.2929229736328, 219.5929412841797))","('face', 0.8261131048202515, (103.873291015625, 354.0957946777344, 66.4405517578125, 92.23548126220703))","('dice', 0.8047776222229004, (354.1715087890625, 130.76974487304688, 65.25098419189453, 116.37617492675781))","('ball', 0.5195766687393188, (59.7014045715332, 621.4252319335938, 58.176658630371094, 69.77499389648438))","('key', 0.3762281537055969, (634.0416870117188, 159.98226928710938, 140.7576904296875, 70.37063598632812))"
"('map', 0.9896917939186096, (1000.3967895507812, 251.66725158691406, 191.2906036376953, 224.3070526123047))","('face', 0.7145642042160034, (101.4532470703125, 353.6151123046875, 67.51979064941406, 94.83863830566406))","('dice', 0.6982514262199402, (349.96160888671875, 130.73171997070312, 66.5379409790039, 115.55513000488281))","('key', 0.3760785758495331, (632.7617797851562, 160.21328735351562, 141.86166381835938, 69.61874389648438))","('ball', 0.31410202383995056, (58.5151252746582, 621.1932983398438, 56.34546661376953, 73.98551940917969))"
"('map', 0.988251805305481, (999.9365234375, 250.6902618408203, 198.28045654296875, 221.80206298828125))","('face', 0.7606989145278931, (97.51531982421875, 352.1656188964844, 62.20147705078125, 77.3848648071289))","('dice', 0.6323954463005066, (348.3375244140625, 130.62240600585938, 66.34329223632812, 116.71762084960938))","('key', 0.5007709264755249, (630.2820434570312, 160.41131591796875, 142.46905517578125, 68.80766296386719))","('ball', 0.30740538239479065, (57.555686950683594, 621.870849609375, 56.98181915283203, 72.50138854980469))"
"('map', 0.9921279549598694, (999.7479858398438, 252.11436462402344, 193.12066650390625, 219.43218994140625))","('face', 0.8933345675468445, (97.2462387084961, 351.8125915527344, 62.934688568115234, 78.7187271118164))","('dice', 0.6066057085990906, (347.9356384277344, 130.34231567382812, 65.73065185546875, 116.87445068359375))","('key', 0.5572568774223328, (626.88525390625, 160.17214965820312, 138.47398376464844, 70.01077270507812))"
"('map', 0.9927265048027039, (998.46923828125, 251.47975158691406, 194.30299377441406, 221.36927795410156))","('face', 0.9073350429534912, (97.07584381103516, 351.8772277832031, 62.23945617675781, 80.23213195800781))","('dice', 0.6395881175994873, (334.8974304199219, 128.45404052734375, 66.24617767333984, 118.61355590820312))","('key', 0.5329535603523254, (625.483642578125, 159.73046875, 138.11947631835938, 68.65664672851562))"
"('map', 0.9926069378852844, (998.6680908203125, 251.26341247558594, 191.66458129882812, 219.27151489257812))","('face', 0.8903207182884216, (97.04661560058594, 351.3404846191406, 62.18629455566406, 79.9193344116211))","('dice', 0.6574340462684631, (335.11639404296875, 127.78987884521484, 65.34663391113281, 117.37486267089844))","('key', 0.4810323417186737, (625.9979858398438, 158.7541961669922, 135.94493103027344, 70.26762390136719))"
"('map', 0.9942755103111267, (998.6563110351562, 251.50619506835938, 192.36776733398438, 219.91485595703125))","('face', 0.9099293351173401, (97.01405334472656, 351.20037841796875, 61.89849853515625, 80.31051635742188))","('dice', 0.6644111275672913, (335.55029296875, 127.5648193359375, 65.63443756103516, 118.30987548828125))","('key', 0.5404027104377747, (626.7816162109375, 158.94326782226562, 137.95095825195312, 69.84005737304688))"
"('map', 0.9954636693000793, (998.5391235351562, 250.99403381347656, 191.47750854492188, 221.26121520996094))","('face', 0.9136978387832642, (97.0652847290039, 350.9761047363281, 62.460174560546875, 79.29740142822266))","('dice', 0.617741048336029, (335.3830261230469, 127.01985931396484, 65.4743881225586, 117.4751968383789))","('key', 0.529312789440155, (627.1744384765625, 157.8484649658203, 135.0682373046875, 68.33890533447266))","('ball', 0.2720619738101959, (56.80118179321289, 621.4061279296875, 56.579811096191406, 72.06021881103516))"
"('map', 0.9962056875228882, (999.3765258789062, 248.6802978515625, 191.52426147460938, 221.2071990966797))","('face', 0.8634232878684998, (97.30720520019531, 351.0146789550781, 62.118011474609375, 78.60350036621094))","('key', 0.6275332570075989, (627.6592407226562, 157.91644287109375, 138.86331176757812, 66.641845703125))","('dice', 0.5840227007865906, (335.3830261230469, 127.14424133300781, 66.37569427490234, 119.47090911865234))","('ball', 0.31747427582740784, (57.361610412597656, 620.8643798828125, 55.35015869140625, 71.48199462890625))"
"('map', 0.9933266639709473, (998.7623291015625, 249.5194091796875, 194.96824645996094, 220.82948303222656))","('face', 0.6917443871498108, (100.03043365478516, 351.42822265625, 68.2823486328125, 92.98168182373047))","('key', 0.5812380313873291, (628.4540405273438, 157.5473175048828, 136.7438201904297, 66.73954010009766))","('dice', 0.5204013586044312, (349.2121887207031, 127.90494537353516, 69.61209869384766, 116.9600830078125))","('ball', 0.3794304430484772, (58.24597930908203, 620.3635864257812, 55.75704574584961, 73.105712890625))"
"('map', 0.9900906682014465, (1000.4876098632812, 248.49447631835938, 194.920654296875, 219.7538299560547))","('face', 0.7711037397384644, (100.35581970214844, 351.32965087890625, 68.6836166381836, 93.54227447509766))","('dice', 0.561103343963623, (348.5796813964844, 127.98137664794922, 67.7840576171875, 115.35781860351562))","('key', 0.4967981278896332, (628.105224609375, 155.87646484375, 137.74903869628906, 66.87001037597656))","('ball', 0.39611920714378357, (60.14271545410156, 620.2515869140625, 56.26298904418945, 73.19500732421875))"
"('map', 0.9949092268943787, (1001.1083374023438, 247.99484252929688, 193.16781616210938, 222.99658203125))","('face', 0.7512304782867432, (100.82322692871094, 351.0835266113281, 69.07037353515625, 94.99796295166016))","('key', 0.6540267467498779, (631.4779052734375, 154.4984893798828, 141.39486694335938, 65.01866912841797))","('dice', 0.5669110417366028, (349.0994873046875, 128.80084228515625, 65.89132690429688, 111.53599548339844))","('ball', 0.4883447587490082, (60.192562103271484, 619.6819458007812, 55.97526931762695, 72.98088073730469))"
"('map', 0.9903063178062439, (1003.14501953125, 245.61300659179688, 188.3708953857422, 222.01878356933594))","('face', 0.797513484954834, (101.37732696533203, 350.9976806640625, 69.2899398803711, 94.79957580566406))","('key', 0.6632460951805115, (632.7918090820312, 153.2361602783203, 140.62030029296875, 64.4969482421875))","('dice', 0.6432569026947021, (349.0756530761719, 127.18179321289062, 64.71159362792969, 115.07653045654297))","('ball', 0.48443877696990967, (60.301124572753906, 619.0173950195312, 56.208072662353516, 71.72673034667969))"
"('map', 0.9891802072525024, (1004.256591796875, 242.56814575195312, 185.677001953125, 220.18348693847656))","('face', 0.8453981280326843, (102.15020751953125, 350.6411437988281, 69.22230529785156, 94.19038391113281))","('dice', 0.6574627757072449, (350.3802185058594, 126.13241577148438, 64.05143737792969, 117.34620666503906))","('ball', 0.5775535702705383, (61.047157287597656, 619.1475830078125, 56.84287643432617, 70.90840148925781))","('key', 0.5269994735717773, (633.1851806640625, 153.75119018554688, 143.63905334472656, 64.38681030273438))"
"('map', 0.9874704480171204, (1004.5499267578125, 242.53628540039062, 185.81304931640625, 216.71693420410156))","('face', 0.8787029385566711, (102.96158599853516, 350.3914489746094, 69.25611114501953, 92.29954528808594))","('dice', 0.7271023988723755, (350.44512939453125, 125.64812469482422, 64.08271789550781, 115.80931854248047))","('ball', 0.6826218366622925, (60.63135528564453, 618.0732421875, 58.84805679321289, 69.01261901855469))","('key', 0.6356878280639648, (642.6937866210938, 153.3715362548828, 133.26670837402344, 67.06620788574219))"
"('map', 0.9856363534927368, (1006.8120727539062, 241.32244873046875, 185.45046997070312, 213.7219696044922))","('face', 0.9216225147247314, (103.873291015625, 350.41290283203125, 69.73116302490234, 92.21366882324219))","('ball', 0.6959975361824036, (61.25891876220703, 618.1587524414062, 60.745750427246094, 69.06317901611328))","('dice', 0.6950237154960632, (351.7733154296875, 125.63804626464844, 64.68000030517578, 114.8099365234375))","('key', 0.6023993492126465, (643.1722412109375, 153.39169311523438, 129.76707458496094, 68.89170837402344))"
"('map', 0.9895989298820496, (1007.6282958984375, 241.5465545654297, 188.60098266601562, 216.3468780517578))","('face', 0.9387862682342529, (104.29630279541016, 350.8217468261719, 68.98611450195312, 92.17568969726562))","('dice', 0.8412251472473145, (350.4150695800781, 125.58843994140625, 66.1815185546875, 111.41352081298828))","('ball', 0.7186254262924194, (61.455265045166016, 618.117431640625, 62.00437545776367, 68.10875701904297))","('key', 0.6496491432189941, (643.0526733398438, 153.72109985351562, 131.008544921875, 68.77407836914062))"
"('map', 0.9874913692474365, (1006.9129638671875, 241.29762268066406, 186.67697143554688, 219.8074951171875))","('face', 0.9281320571899414, (104.62022399902344, 350.8875732421875, 69.17162322998047, 93.01884460449219))","('dice', 0.8169088959693909, (351.2298278808594, 125.56742095947266, 66.34329223632812, 111.4815444946289))","('ball', 0.7279994487762451, (61.7994384765625, 617.9444580078125, 63.312259674072266, 68.25857543945312))","('key', 0.6672160029411316, (643.3507080078125, 153.73866271972656, 132.92552185058594, 68.79086303710938))"
"('map', 0.9882311820983887, (1007.5767822265625, 241.08709716796875, 187.77398681640625, 220.7755889892578))","('face', 0.9281320571899414, (104.6518783569336, 350.8756103515625, 69.66310119628906, 92.92733764648438))","('dice', 0.7923632264137268, (352.1081848144531, 125.63888549804688, 64.8697738647461, 110.69503784179688))","('ball', 0.7371743321418762, (62.02931213378906, 618.351806640625, 63.29680633544922, 66.48230743408203))","('key', 0.6909831762313843, (643.4058837890625, 152.78228759765625, 132.05218505859375, 68.57288360595703))"
"('map', 0.9889234900474548, (1008.837890625, 240.76718139648438, 189.1543426513672, 216.87571716308594))","('face', 0.9281322956085205, (105.17164611816406, 350.7497253417969, 69.52717590332031, 93.35565948486328))","('dice', 0.7974696159362793, (352.3660583496094, 125.35102844238281, 64.5853271484375, 111.19613647460938))","('ball', 0.7248880863189697, (63.170013427734375, 618.9157104492188, 66.2212142944336, 65.49954223632812))","('key', 0.6674429774284363, (643.6488037109375, 152.36204528808594, 133.0066680908203, 68.1722640991211))"
"('map', 0.9880161881446838, (1011.0411987304688, 239.38262939453125, 193.7345733642578, 214.50608825683594))","('face', 0.9311970472335815, (105.5599365234375, 350.6441345214844, 69.27302551269531, 93.07439422607422))","('dice', 0.8326832056045532, (352.3724670410156, 125.04440307617188, 64.99659729003906, 111.68586730957031))","('key', 0.7198777794837952, (644.3120727539062, 151.7656707763672, 134.06622314453125, 67.0334701538086))","('ball', 0.6959745287895203, (63.1553840637207, 618.8175048828125, 65.18659210205078, 65.40367126464844))"
"('map', 0.98529052734375, (1011.1925048828125, 239.56027221679688, 193.78189086914062, 215.9247283935547))","('face', 0.939678966999054, (105.91719055175781, 350.3085632324219, 69.18851470947266, 92.92875671386719))","('dice', 0.7898081541061401, (352.4300842285156, 124.94305419921875, 65.21913146972656, 110.47904205322266))","('key', 0.7563844323158264, (644.4365844726562, 150.5254364013672, 134.65667724609375, 66.77213287353516))","('ball', 0.6959437131881714, (64.34966278076172, 619.1818237304688, 66.31829071044922, 64.65747833251953))"
"('map', 0.972698450088501, (1010.721435546875, 239.33544921875, 192.13308715820312, 214.6632537841797))","('face', 0.9577446579933167, (106.2441635131836, 350.2315368652344, 68.6836166381836, 93.29612731933594))","('dice', 0.7682902216911316, (352.75640869140625, 124.97262573242188, 65.12366485595703, 111.30477905273438))","('ball', 0.6825721263885498, (64.5756607055664, 619.0637817382812, 65.1150131225586, 65.45159149169922))","('key', 0.6636257767677307, (644.26611328125, 151.01617431640625, 133.0066680908203, 68.02263641357422))"
"('map', 0.9753145575523376, (1010.6466064453125, 239.3295135498047, 192.039306640625, 214.34902954101562))","('face', 0.9747188091278076, (106.8307113647461, 349.93939208984375, 68.96926879882812, 92.57211303710938))","('dice', 0.7598473429679871, (353.3292236328125, 125.02456665039062, 64.68000030517578, 112.68555450439453))","('ball', 0.7186020612716675, (66.15294647216797, 619.5994873046875, 66.2212142944336, 65.00569915771484))","('key', 0.7037751078605652, (645.1090087890625, 150.40174865722656, 132.64996337890625, 67.93965148925781))"
"('map', 0.9782674908638, (1010.9280395507812, 238.58909606933594, 191.43075561523438, 214.61085510253906))","('face', 0.9739370942115784, (107.55278778076172, 350.169677734375, 69.56112670898438, 93.27281188964844))","('dice', 0.7818953990936279, (353.3853759765625, 125.03257751464844, 63.089210510253906, 112.41078186035156))","('key', 0.7644954919815063, (645.2264404296875, 150.3007049560547, 132.14892578125, 67.21373748779297))","('ball', 0.6548964381217957, (66.44696044921875, 619.5236206054688, 66.84658813476562, 64.62591552734375))"
"('map', 0.9890549182891846, (1012.7550048828125, 236.82403564453125, 191.24391174316406, 219.00401306152344))","('face', 0.9747186899185181, (107.79409790039062, 350.0268249511719, 69.05351257324219, 93.06915283203125))","('key', 0.7729326486587524, (646.8875122070312, 150.28912353515625, 134.08258056640625, 66.34962463378906))","('dice', 0.7239947319030762, (355.1468200683594, 124.69339752197266, 63.30521011352539, 113.48621368408203))","('ball', 0.6549098491668701, (68.21753692626953, 619.9117431640625, 67.56853485107422, 65.93273162841797))"
"('map', 0.9890092015266418, (1013.8768310546875, 237.29310607910156, 196.68939208984375, 219.43218994140625))","('face', 0.9739370346069336, (108.39161682128906, 349.5960693359375, 69.34070587158203, 93.10475158691406))","('dice', 0.8327025771141052, (354.5068054199219, 124.13475799560547, 63.12002182006836, 114.37628936767578))","('key', 0.8239009380340576, (646.5310668945312, 149.37005615234375, 133.69033813476562, 66.80474090576172))","('ball', 0.6224927306175232, (69.12496185302734, 619.3630981445312, 67.56853485107422, 66.2878189086914))"
"('map', 0.9890981912612915, (1015.2916259765625, 237.18324279785156, 194.35043334960938, 217.4589385986328))","('face', 0.9824856519699097, (109.44447326660156, 349.6467590332031, 70.10670471191406, 93.23235321044922))","('dice', 0.7923792600631714, (355.1064758300781, 124.35041809082031, 64.77481842041016, 112.25994110107422))","('key', 0.7725356221199036, (647.8468017578125, 148.84535217285156, 134.75534057617188, 67.06620788574219))","('ball', 0.6224861741065979, (69.3830795288086, 619.5804443359375, 67.6593246459961, 67.18391418457031))"
"('map', 0.9918740391731262, (1017.0819702148438, 236.501953125, 192.27386474609375, 217.67138671875))","('face', 0.9813770055770874, (111.88505554199219, 348.6009216308594, 70.12382507324219, 92.8784408569336))","('dice', 0.8327117562294006, (355.3913879394531, 123.23847198486328, 63.95767593383789, 112.56182861328125))","('key', 0.720097541809082, (650.0701293945312, 148.7536163330078, 132.19732666015625, 65.96199798583984))","('ball', 0.5351479649543762, (70.43991088867188, 619.7678833007812, 66.18888092041016, 66.9383316040039))"
"('map', 0.9934046864509583, (1022.0626220703125, 235.82928466796875, 190.9173583984375, 212.7848358154297))","('face', 0.9801997542381287, (116.06827545166016, 348.23077392578125, 74.08360290527344, 93.85503387451172))","('dice', 0.8646760582923889, (358.2064208984375, 121.62935638427734, 67.58576202392578, 110.4655532836914))","('key', 0.7678622007369995, (652.7388916015625, 148.3419189453125, 132.60137939453125, 66.17168426513672))","('ball', 0.5889507532119751, (71.62738037109375, 620.28564453125, 66.4560546875, 64.76807403564453))"
"('map', 0.9955903887748718, (1027.2598876953125, 235.07650756835938, 196.35353088378906, 211.12892150878906))","('face', 0.9860923290252686, (121.49703979492188, 347.317626953125, 74.66464233398438, 92.72408294677734))","('dice', 0.8368761539459229, (364.0573425292969, 120.64029693603516, 67.65179443359375, 111.8495864868164))","('key', 0.7628887295722961, (657.3919677734375, 148.2212371826172, 131.55340576171875, 64.16712188720703))","('ball', 0.5273834466934204, (75.91333770751953, 621.2431030273438, 67.77505493164062, 67.16751098632812))"
"('face', 0.9929580092430115, (127.29638671875, 347.3008117675781, 70.15807342529297, 95.44110870361328))","('map', 0.9913475513458252, (1032.4940185546875, 233.49676513671875, 193.35655212402344, 212.9407501220703))","('dice', 0.8665108680725098, (369.9562072753906, 120.53510284423828, 64.3021240234375, 114.3902587890625))","('key', 0.7383973002433777, (663.0459594726562, 146.199951171875, 133.93536376953125, 64.30826568603516))"
"('map', 0.991078794002533, (1044.6383056640625, 230.88604736328125, 191.57102966308594, 214.61085510253906))","('face', 0.9891327619552612, (135.92041015625, 346.17852783203125, 69.96990966796875, 98.14820861816406))","('dice', 0.7738485932350159, (377.500244140625, 119.04952239990234, 65.89132690429688, 115.23115539550781))","('key', 0.5976212620735168, (673.1185913085938, 145.2737579345703, 133.77195739746094, 63.049034118652344))","('ball', 0.2797155976295471, (88.37637329101562, 620.052978515625, 66.43982696533203, 61.09702682495117))"
"('map', 0.9794838428497314, (1055.8067626953125, 229.96157836914062, 192.41473388671875, 210.7169647216797))","('face', 0.9301877617835999, (149.6224822998047, 343.5813903808594, 74.46440124511719, 96.01075744628906))","('dice', 0.6173276901245117, (398.7703857421875, 117.5714111328125, 65.21913146972656, 117.00292205810547))","('ball', 0.4844444990158081, (115.1351547241211, 616.02978515625, 67.0099868774414, 63.005680084228516))","('key', 0.46860161423683167, (694.5770263671875, 143.89520263671875, 129.21383666992188, 65.22535705566406))"
"('map', 0.9882222414016724, (1070.4017333984375, 227.83668518066406, 197.36282348632812, 210.97434997558594))","('face', 0.9845119714736938, (157.9514923095703, 343.9932556152344, 72.15575408935547, 97.040283203125))","('dice', 0.691528856754303, (406.71453857421875, 116.8479995727539, 67.02706909179688, 112.67179870605469))","('key', 0.4233211278915405, (703.0244140625, 143.3896484375, 127.96592712402344, 65.64070129394531))","('ball', 0.2991458773612976, (118.65164184570312, 617.1521606445312, 74.3863754272461, 60.29682922363281))"
"('face', 0.994063138961792, (173.81344604492188, 340.5908203125, 71.87445068359375, 95.47605895996094))","('map', 0.9896736741065979, (1088.838134765625, 228.5808563232422, 198.91075134277344, 212.36964416503906))","('dice', 0.7949569821357727, (420.7959289550781, 114.72461700439453, 65.34663391113281, 112.85074615478516))","('key', 0.37391313910484314, (716.733154296875, 141.6700897216797, 139.32174682617188, 64.54419708251953))"
"('face', 0.9837759733200073, (193.53758239746094, 338.70257568359375, 71.17596435546875, 90.40596008300781))","('map', 0.9808453917503357, (1100.0855712890625, 226.56117248535156, 192.039306640625, 210.51129150390625))","('dice', 0.5706783533096313, (447.4352722167969, 106.4035415649414, 65.57036590576172, 116.78888702392578))"
"('face', 0.9801987409591675, (206.7068634033203, 335.7711486816406, 71.21072387695312, 95.60580444335938))","('map', 0.9647307395935059, (1114.53173828125, 226.2072296142578, 191.24391174316406, 212.26596069335938))","('dice', 0.7295857071876526, (456.83673095703125, 104.48925018310547, 67.45388793945312, 111.37273406982422))","('key', 0.33646732568740845, (754.4482421875, 130.99285888671875, 128.96170043945312, 68.70694732666016))","('ball', 0.33461102843284607, (163.2078857421875, 600.0037231445312, 72.1065444946289, 67.61173248291016))"
"('face', 0.9868952631950378, (223.58370971679688, 334.92266845703125, 76.49127197265625, 103.29253387451172))","('map', 0.9809586405754089, (1129.8184814453125, 217.3196563720703, 188.55496215820312, 211.4384307861328))","('dice', 0.7738261818885803, (470.1889343261719, 103.30587005615234, 67.8171615600586, 113.3892822265625))","('key', 0.25534358620643616, (769.5309448242188, 127.12298583984375, 132.16506958007812, 67.32870483398438))"
"('map', 0.9692517518997192, (1148.7889404296875, 216.77198791503906, 194.5403289794922, 206.89373779296875))","('face', 0.9625105857849121, (243.2235870361328, 325.4556579589844, 78.13333892822266, 93.01139068603516))","('dice', 0.6503322720527649, (502.1374816894531, 99.92572021484375, 67.7178955078125, 112.50687408447266))","('key', 0.3711779713630676, (796.441162109375, 126.1466064453125, 126.49824523925781, 66.23633575439453))"
"('face', 0.9878963828086853, (258.6089782714844, 322.7908630371094, 77.35514831542969, 92.02462005615234))","('map', 0.9803094863891602, (1163.9197998046875, 216.92294311523438, 187.04193115234375, 204.28375244140625))","('dice', 0.8628249764442444, (512.4401245117188, 97.62670135498047, 64.0201644897461, 111.41352081298828))","('key', 0.6410017609596252, (811.397216796875, 125.12923431396484, 130.4181671142578, 65.81722259521484))","('ball', 0.2767331600189209, (210.54736328125, 592.8341674804688, 72.02737426757812, 70.66645812988281))"
"('face', 0.995781660079956, (275.5492248535156, 318.8837890625, 76.77190399169922, 91.6980209350586))","('map', 0.9784188866615295, (1174.6483154296875, 214.97840881347656, 187.7281494140625, 217.93727111816406))","('ball', 0.6396633386611938, (219.22482299804688, 591.5432739257812, 98.57707977294922, 80.31675720214844))","('dice', 0.5745714902877808, (521.7463989257812, 93.32011413574219, 70.84656524658203, 107.9593276977539))","('key', 0.3447156548500061, (822.5463256835938, 119.697998046875, 136.16082763671875, 66.70695495605469))"
"('face', 0.9915092587471008, (293.88623046875, 313.8420715332031, 77.71480560302734, 88.85372161865234))","('map', 0.9802183508872986, (1190.7548828125, 214.19552612304688, 156.73789978027344, 220.3448028564453))","('dice', 0.6286575794219971, (552.5047607421875, 88.80203247070312, 70.55313110351562, 112.09561920166016))","('key', 0.3875381052494049, (848.8321533203125, 118.6197738647461, 126.98558807373047, 66.36582946777344))"
"('face', 0.9922704100608826, (306.2761535644531, 307.5011291503906, 77.24191284179688, 92.46341705322266))","('map', 0.9853026270866394, (1198.8377685546875, 209.08599853515625, 158.508056640625, 222.1814422607422))","('dice', 0.8368951678276062, (562.9265747070312, 78.58039093017578, 63.89524841308594, 109.3252944946289))","('key', 0.2584085762500763, (862.6171875, 115.54878234863281, 132.66615295410156, 64.44972229003906))"
