world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y
2163.489159,0.0,1.0,0.5075779589369882,0.5708323870361632
2163.4931935,0.0,0.9675814583523286,0.5044012169286307,0.5646618258083432
2163.497228,0.0,0.9675814583523286,0.5037411403824843,0.5628077165758553
2163.5012625,0.0,1.0,0.5030163564960244,0.5617618986242224
2163.5052969999997,1.0,1.0,0.502509329131579,0.5609976126647932
2163.509331500001,1.0,1.0,0.502724213405595,0.5611932237380739
2163.513366,1.0,1.0,0.50276544701372,0.5614891840945727
2163.5174005,1.0,0.9624261966625064,0.503054618924245,0.5614119772288567
2163.521435,1.0,0.9624261966625064,0.5038016819620738,0.5609691449588974
2163.525469500001,1.0,1.0,0.503936950931662,0.5611248451624257
2163.529504,1.0,1.0,0.5034260040382093,0.5617290092963223
2163.533539,1.0,1.0,0.502880186511258,0.5614562960953667
2163.537574,2.0,1.0,0.5028441018523455,0.5613140817440284
2163.5416085,2.0,1.0,0.5032140350615819,0.5616762930569403
2163.545643,2.0,1.0,0.5033598705055402,0.5618643509451109
2163.5496774999997,2.0,0.997604213719994,0.5033042537742484,0.5616490489886459
2163.553712,2.0,0.997604213719994,0.5031672831763966,0.5611737238582875
2163.5577465,2.0,0.9979610541331736,0.5032432791776759,0.5604737479667462
2163.561781,2.0,0.9979610541331736,0.5039303989387051,0.5587064935120829
2163.5658155,2.0,1.0,0.5040315166658937,0.5587742574818078
2163.56985,2.0,1.0,0.5032320455083061,0.560369922874623
2163.5738845,3.0,1.0,0.5031282969051435,0.5604492218660292
2163.5779190000003,3.0,1.0,0.5038118750029125,0.5591173904706737
2163.5819535,3.0,1.0,0.5039549327082943,0.5583013852459404
2163.585988,3.0,1.0,0.5040293148206155,0.5573629220624291
2163.5900225,3.0,1.0,0.5041351113998888,0.55786225953656
2163.594057,3.0,1.0,0.5038308112164648,0.559858960903217
2163.5980915,3.0,1.0,0.5036557888427086,0.5600609790537688
2163.602126,3.0,1.0,0.5033725894449848,0.5588290957960976
2163.6061605,4.0,1.0,0.5023035999370452,0.5559778423170999
2163.6101949999997,4.0,1.0,0.5020882975387136,0.5510457743328486
2163.61423,4.0,1.0,0.5017546023831648,0.5486470193286607
