world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y
3376.0302715000003,2.0,1.0,0.549196318303324,0.8591352232597754
3376.0343065,2.0,1.0,0.5461752681923607,0.8543385341545799
3376.0383415,2.0,1.0,0.5449776838495971,0.8531042535754717
3376.0423765,2.0,1.0,0.5448109842804553,0.8531539003718613
3376.0464115000004,2.0,1.0,0.545158707112774,0.8531890809290203
3376.050447,3.0,1.0,0.5456715186590735,0.8526506822950357
3376.054482,3.0,1.0,0.5457987921634433,0.8532205596940386
3376.0585170000004,3.0,1.0,0.5463382766290167,0.8554008351068384
3376.0625520000003,3.0,1.0,0.546693291333423,0.8567958292316082
3376.066587,3.0,1.0,0.5476429299528218,0.857731962631553
3376.0706219999997,3.0,1.0,0.5482271458729842,0.8585059544580428
3376.074657,3.0,1.0,0.5491614304228724,0.8609109929971447
3376.078692,3.0,1.0,0.5489748117779284,0.8612098752754687
3376.0827270000004,4.0,1.0,0.5471317426324306,0.8599518412096785
3376.0867625,4.0,1.0,0.5463340189635876,0.8594743214941266
3376.0907975,4.0,1.0,0.5461917140557688,0.8589017361206762
3376.0948325000004,4.0,1.0,0.5465877606306335,0.8582629892208847
3376.0988675,4.0,1.0,0.5468653191827493,0.8581948642465659
3376.1029025,4.0,1.0,0.5468058234066231,0.8587263879073096
3376.1069380000004,4.0,1.0,0.5470320599116906,0.8591030853121425
3376.110973,4.0,1.0,0.5465956022244656,0.8593856663080637
3376.1150079999998,5.0,1.0,0.5452017204256113,0.8595377008497155
3376.119043,5.0,1.0,0.5447098987870719,0.8599153103222054
3376.123078,5.0,1.0,0.5451858739002221,0.8601833817142932
3376.1271130000005,5.0,1.0,0.5456840797363176,0.8602499185697582
3376.1311479999995,5.0,1.0,0.5464246952951881,0.8613915615637576
3376.1351835,5.0,1.0,0.5466518956315828,0.8612366341468132
3376.1392185000004,5.0,1.0,0.546153046558268,0.8604171365174189
3376.1432534999994,5.0,1.0,0.5459611671239828,0.8602674014225503
3376.1472885000007,5.0,1.0,0.5457305203835721,0.8605188218525761
3376.1513234999998,6.0,1.0,0.5453095113302074,0.8609648818358042
3376.1553590000003,6.0,1.0,0.5447644331655469,0.8611296773142431
3376.159394,6.0,1.0,0.5447016304848546,0.8609208317888267
3376.1634289999997,6.0,1.0,0.5447749426499455,0.8598973780260498
3376.167464,6.0,1.0,0.5450480747221185,0.8595068326606298
3376.171499,6.0,1.0,0.5457853400495122,0.8598628359442714
3376.1755340000004,6.0,1.0,0.5457012601115113,0.8598027063771349
3376.179569,6.0,1.0,0.5450833807140186,0.8596792528398715
3376.1836045,7.0,1.0,0.5447309737154137,0.859737986241907
3376.1876395000004,7.0,1.0,0.5443083802926948,0.8591645178806973
3376.1916745,7.0,1.0,0.5442233862131023,0.8586142216757656
3376.1957095,7.0,1.0,0.5441154269610446,0.8581373818918945
3376.1997445,7.0,1.0,0.5442955293154361,0.8579192150155128
3376.2037795,7.0,1.0,0.5446487564318451,0.8582559955711289
3376.2078145000005,7.0,1.0,0.5445666381188738,0.8587446641713747
3376.21185,7.0,1.0,0.5445325678562044,0.8588865165374031
3376.215885,8.0,1.0,0.5442451412250501,0.8588232231747982
3376.2199200000005,8.0,1.0,0.54341941563005,0.8589127260561024
3376.2239549999995,8.0,1.0,0.543220888537066,0.8590296488664035
3376.22799,8.0,1.0,0.5430653889607159,0.8597899967036815
3376.232025,8.0,1.0,0.5431812199607472,0.8596702655293396
3376.23606,8.0,1.0,0.5438770105240532,0.8591062163274272
3376.2400955000007,8.0,1.0,0.5441103206708097,0.858868535658869
3376.2441304999998,8.0,1.0,0.5442644150902037,0.85813797033897
3376.2481655,8.0,1.0,0.5441880820343319,0.8576304085155793
3376.2522005,9.0,1.0,0.5434959974088832,0.857449951329887
3376.2562354999995,9.0,1.0,0.5432153575109858,0.8577636592984245
3376.2602705,9.0,1.0,0.5433865152641514,0.8579400268845433
3376.2643055,9.0,1.0,0.5430947844264198,0.858159102270581
3376.2683409999995,9.0,1.0,0.5425985966401276,0.857968536135745
3376.272376,9.0,0.9752930305467936,0.5428731124271785,0.857438097769323
3376.276411,9.0,0.9752930305467936,0.5434664783448588,0.8572091071436759
3376.280446,9.0,1.0,0.5433013232991176,0.8573703515285787
3376.284481,10.0,1.0,0.5421182347096092,0.8572063027356793
3376.2885165,10.0,1.0,0.5414220337016237,0.857302478268387
3376.2925515,10.0,1.0,0.5411015800654222,0.8578184138530813
3376.2965865,10.0,1.0,0.5413415068872367,0.8578911393179526
3376.3006215000005,10.0,1.0,0.5418881185057798,0.857544993041914
3376.3046565,10.0,1.0,0.5417662195721296,0.856961777551516
