world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
3376.0302715,2,1.0,0.5444974416418815,0.8528099475414639,3376.027179-0 3376.033364-1,,,,,,,,,,,,,,,
3376.0343064999997,2,1.0,0.5448902711651384,0.8518284918353463,3376.035249-0 3376.033364-1,,,,,,,,,,,,,,,
3376.0383415,2,1.0,0.5442512121968786,0.8521996128784679,3376.035249-0 3376.041434-1,,,,,,,,,,,,,,,
3376.0423765,2,1.0,0.5444484611812459,0.8531640979866701,3376.043319-0 3376.041434-1,,,,,,,,,,,,,,,
3376.0464115,2,1.0,0.5450423607390393,0.8535932241228608,3376.043319-0 3376.049504-1,,,,,,,,,,,,,,,
3376.050447,3,1.0,0.5459432246936,0.8518697917472604,3376.05139-0 3376.049504-1,,,,,,,,,,,,,,,
3376.054482,3,1.0,0.5455083143919282,0.8520858833320464,3376.05139-0 3376.057574-1,,,,,,,,,,,,,,,
3376.058517,3,1.0,0.5464682686081181,0.8559541395407608,3376.05946-0 3376.057574-1,,,,,,,,,,,,,,,
3376.062552,3,1.0,0.5462742446337354,0.8571191462140209,3376.05946-0 3376.065644-1,,,,,,,,,,,,,,,
3376.066587,3,1.0,0.5479004485760026,0.8578462035728776,3376.06753-0 3376.065644-1,,,,,,,,,,,,,,,
3376.070622,3,1.0,0.547980461141051,0.8573567285283183,3376.06753-0 3376.073714-1,,,,,,,,,,,,,,,
3376.074657,3,1.0,0.5499513321093878,0.8623949721351214,3376.0756-0 3376.073714-1,,,,,,,,,,,,,,,
3376.078692,3,1.0,0.5501421286231788,0.8623068571505965,3376.0756-0 3376.081784-1,,,,,,,,,,,,,,,
3376.082727,4,1.0,0.5463950755960966,0.8594019035055491,3376.08367-0 3376.081784-1,,,,,,,,,,,,,,,
3376.0867625,4,1.0,0.5458721323802804,0.8595413104501204,3376.08367-0 3376.089855-1,,,,,,,,,,,,,,,
3376.0907975,4,1.0,0.545812327212714,0.8589483582550339,3376.09174-0 3376.089855-1,,,,,,,,,,,,,,,
3376.0948325,4,1.0,0.5466712666093873,0.8578609301360345,3376.09174-0 3376.097925-1,,,,,,,,,,,,,,,
3376.0988675,4,1.0,0.5471028531415435,0.8577723510331063,3376.09981-0 3376.097925-1,,,,,,,,,,,,,,,
3376.1029025,4,1.0,0.5466044611589655,0.8588354805281941,3376.09981-0 3376.105995-1,,,,,,,,,,,,,,,
3376.106938,4,1.0,0.5474990718748469,0.8591693932371163,3376.107881-0 3376.105995-1,,,,,,,,,,,,,,,
3376.110973,4,1.0,0.5472703154669171,0.8594776399747177,3376.107881-0 3376.114065-1,,,,,,,,,,,,,,,
3376.115008,5,1.0,0.5445660240614715,0.8593787699760016,3376.115951-0 3376.114065-1,,,,,,,,,,,,,,,
3376.119043,5,1.0,0.5440278735316153,0.8599924993806032,3376.115951-0 3376.122135-1,,,,,,,,,,,,,,,
3376.123078,5,1.0,0.5451702056340302,0.8603253823703958,3376.124021-0 3376.122135-1,,,,,,,,,,,,,,,
3376.127113,5,1.0,0.5455132590787609,0.8594924052097204,3376.124021-0 3376.130205-1,,,,,,,,,,,,,,,
3376.131148,5,1.0,0.5467864964829215,0.8623051152814663,3376.132091-0 3376.130205-1,,,,,,,,,,,,,,,
3376.1351835,5,1.0,0.5471635499066936,0.8617048810163421,3376.132091-0 3376.138276-1,,,,,,,,,,,,,,,
3376.1392185,5,1.0,0.5459367255840843,0.8599452272810444,3376.140161-0 3376.138276-1,,,,,,,,,,,,,,,
3376.1432535,5,1.0,0.5459884908732195,0.8599847484417453,3376.140161-0 3376.146346-1,,,,,,,,,,,,,,,
3376.1472885000003,5,1.0,0.5458646740220452,0.8603816778195799,3376.148231-0 3376.146346-1,,,,,,,,,,,,,,,
3376.1513235,6,1.0,0.5453969425207761,0.8611630585638705,3376.148231-0 3376.154416-1,,,,,,,,,,,,,,,
3376.155359,6,1.0,0.5444245612684819,0.8613929477734663,3376.156302-0 3376.154416-1,,,,,,,,,,,,,,,
3376.1593940000002,6,1.0,0.5446057003002913,0.8614948028428844,3376.156302-0 3376.162486-1,,,,,,,,,,,,,,,
3376.163429,6,1.0,0.5446341317293368,0.8594514350801019,3376.164372-0 3376.162486-1,,,,,,,,,,,,,,,
3376.167464,6,1.0,0.5447209983561843,0.8589808216806074,3376.164372-0 3376.170556-1,,,,,,,,,,,,,,,
3376.171499,6,1.0,0.546364153373126,0.8601560339337149,3376.172442-0 3376.170556-1,,,,,,,,,,,,,,,
3376.175534,6,1.0,0.5460774378613598,0.8598473192619434,3376.172442-0 3376.178626-1,,,,,,,,,,,,,,,
