world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
3279.499128,3,0.976462032,0.464597583,0.845987792,3279.500096-0 3279.498159-1,,,,,,,,,,,,,,,
3279.503163,4,1,0.464294262,0.845443862,3279.500096-0 3279.506229-1,,,,,,,,,,,,,,,
3279.507198,4,1,0.461496807,0.844401088,3279.508166-0 3279.506229-1,,,,,,,,,,,,,,,
3279.511233,4,1,0.461578059,0.844178546,3279.508166-0 3279.514299-1,,,,,,,,,,,,,,,
3279.515268,4,1,0.461816219,0.84516151,3279.516236-0 3279.514299-1,,,,,,,,,,,,,,,
3279.519303,4,1,0.461431995,0.846135076,3279.516236-0 3279.522369-1,,,,,,,,,,,,,,,
3279.523338,4,1,0.463760911,0.84638314,3279.524306-0 3279.522369-1,,,,,,,,,,,,,,,
3279.527372,4,1,0.464025647,0.846508922,3279.524306-0 3279.530439-1,,,,,,,,,,,,,,,
3279.531408,4,1,0.462183519,0.845492633,3279.532376-0 3279.530439-1,,,,,,,,,,,,,,,
3279.535443,5,1,0.462307946,0.84499538,3279.532376-0 3279.538509-1,,,,,,,,,,,,,,,
3279.539478,5,1,0.462382177,0.84455286,3279.540447-0 3279.538509-1,,,,,,,,,,,,,,,
3279.543514,5,1,0.461913486,0.843560679,3279.540447-0 3279.54658-1,,,,,,,,,,,,,,,
3279.547549,5,1,0.462879086,0.846745017,3279.548517-0 3279.54658-1,,,,,,,,,,,,,,,
3279.551584,5,1,0.463376632,0.848151144,3279.548517-0 3279.55465-1,,,,,,,,,,,,,,,
3279.555619,5,1,0.464314689,0.846450756,3279.556587-0 3279.55465-1,,,,,,,,,,,,,,,
3279.559654,5,1,0.464062597,0.847040961,3279.556587-0 3279.56272-1,,,,,,,,,,,,,,,
3279.563689,5,1,0.463007093,0.844513367,3279.564657-0 3279.56272-1,,,,,,,,,,,,,,,
3279.567724,5,1,0.462968588,0.844352122,3279.564657-0 3279.57079-1,,,,,,,,,,,,,,,
3279.571759,6,1,0.461408382,0.844787967,3279.572727-0 3279.57079-1,,,,,,,,,,,,,,,
3279.575794,6,1,0.461145826,0.844299942,3279.572727-0 3279.57886-1,,,,,,,,,,,,,,,
3279.579829,6,1,0.461264813,0.844081628,3279.580797-0 3279.57886-1,,,,,,,,,,,,,,,
3279.583864,6,1,0.462344081,0.843523753,3279.580797-0 3279.58693-1,,,,,,,,,,,,,,,
3279.587899,6,1,0.463978379,0.84581006,3279.588868-0 3279.58693-1,,,,,,,,,,,,,,,
3279.591935,6,1,0.463637136,0.846442663,3279.588868-0 3279.595001-1,,,,,,,,,,,,,,,
3279.59597,6,1,0.463208637,0.843520852,3279.596938-0 3279.595001-1,,,,,,,,,,,,,,,
3279.600005,6,1,0.462944681,0.843820736,3279.596938-0 3279.603071-1,,,,,,,,,,,,,,,
3279.60404,7,1,0.462041286,0.845451108,3279.605008-0 3279.603071-1,,,,,,,,,,,,,,,
3279.608075,7,1,0.462072167,0.843876173,3279.605008-0 3279.611141-1,,,,,,,,,,,,,,,
3279.61211,7,1,0.461163668,0.842540924,3279.613078-0 3279.611141-1,,,,,,,,,,,,,,,
3279.616145,7,1,0.461381499,0.843633093,3279.613078-0 3279.619211-1,,,,,,,,,,,,,,,
3279.62018,7,1,0.46291949,0.84492622,3279.621148-0 3279.619211-1,,,,,,,,,,,,,,,
3279.624215,7,1,0.463213615,0.844438594,3279.621148-0 3279.627281-1,,,,,,,,,,,,,,,
3279.62825,7,1,0.463597463,0.842674352,3279.629218-0 3279.627281-1,,,,,,,,,,,,,,,
3279.632285,7,0.994766189,0.463641863,0.842610144,3279.629218-0 3279.635351-1,,,,,,,,,,,,,,,
3279.63632,8,0.994766189,0.462559636,0.843088983,3279.637288-0 3279.635351-1,,,,,,,,,,,,,,,
3279.640355,8,1,0.462153167,0.842411721,3279.637288-0 3279.643422-1,,,,,,,,,,,,,,,
3279.644391,8,1,0.461928501,0.842112288,3279.645359-0 3279.643422-1,,,,,,,,,,,,,,,
3279.648426,8,1,0.462518199,0.841384708,3279.645359-0 3279.651492-1,,,,,,,,,,,,,,,
3279.652461,8,1,0.463749308,0.842599853,3279.653429-0 3279.651492-1,,,,,,,,,,,,,,,
3279.656496,8,0.993555429,0.463268265,0.844920567,3279.653429-0 3279.659562-1,,,,,,,,,,,,,,,
